@RELATION svm_screams_nonscream
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE features71 NUMERIC
@ATTRIBUTE features72 NUMERIC
@ATTRIBUTE features73 NUMERIC
@ATTRIBUTE features74 NUMERIC
@ATTRIBUTE features75 NUMERIC
@ATTRIBUTE features76 NUMERIC
@ATTRIBUTE features77 NUMERIC
@ATTRIBUTE features78 NUMERIC
@ATTRIBUTE features79 NUMERIC
@ATTRIBUTE features80 NUMERIC
@ATTRIBUTE features81 NUMERIC
@ATTRIBUTE features82 NUMERIC
@ATTRIBUTE features83 NUMERIC
@ATTRIBUTE features84 NUMERIC
@ATTRIBUTE features85 NUMERIC
@ATTRIBUTE features86 NUMERIC
@ATTRIBUTE features87 NUMERIC
@ATTRIBUTE features88 NUMERIC
@ATTRIBUTE features89 NUMERIC
@ATTRIBUTE features90 NUMERIC
@ATTRIBUTE features91 NUMERIC
@ATTRIBUTE features92 NUMERIC
@ATTRIBUTE features93 NUMERIC
@ATTRIBUTE features94 NUMERIC
@ATTRIBUTE features95 NUMERIC
@ATTRIBUTE features96 NUMERIC
@ATTRIBUTE features97 NUMERIC
@ATTRIBUTE features98 NUMERIC
@ATTRIBUTE features99 NUMERIC
@ATTRIBUTE features100 NUMERIC
@ATTRIBUTE features101 NUMERIC
@ATTRIBUTE features102 NUMERIC
@ATTRIBUTE features103 NUMERIC
@ATTRIBUTE features104 NUMERIC
@ATTRIBUTE features105 NUMERIC
@ATTRIBUTE features106 NUMERIC
@ATTRIBUTE features107 NUMERIC
@ATTRIBUTE features108 NUMERIC
@ATTRIBUTE features109 NUMERIC
@ATTRIBUTE features110 NUMERIC
@ATTRIBUTE features111 NUMERIC
@ATTRIBUTE features112 NUMERIC
@ATTRIBUTE features113 NUMERIC
@ATTRIBUTE features114 NUMERIC
@ATTRIBUTE features115 NUMERIC
@ATTRIBUTE features116 NUMERIC
@ATTRIBUTE features117 NUMERIC
@ATTRIBUTE features118 NUMERIC
@ATTRIBUTE features119 NUMERIC
@ATTRIBUTE features120 NUMERIC
@ATTRIBUTE features121 NUMERIC
@ATTRIBUTE features122 NUMERIC
@ATTRIBUTE features123 NUMERIC
@ATTRIBUTE features124 NUMERIC
@ATTRIBUTE features125 NUMERIC
@ATTRIBUTE features126 NUMERIC
@ATTRIBUTE features127 NUMERIC
@ATTRIBUTE features128 NUMERIC
@ATTRIBUTE features129 NUMERIC
@ATTRIBUTE features130 NUMERIC
@ATTRIBUTE features131 NUMERIC
@ATTRIBUTE features132 NUMERIC
@ATTRIBUTE features133 NUMERIC
@ATTRIBUTE features134 NUMERIC
@ATTRIBUTE features135 NUMERIC
@ATTRIBUTE features136 NUMERIC
@ATTRIBUTE class {explosion,non_explosion}

@DATA
0.007061,0.017856,3.064719,0.049646,0.115523,0.032220,0.015360,0.008207,-40.437119,3.186053,0.482032,0.541808,0.175899,0.206692,0.113644,0.138053,0.079194,0.077729,0.046892,0.050756,0.023599,0.001718,0.000277,0.027975,0.000819,0.003216,0.000731,0.066016,0.000115,0.000452,0.001970,0.130580,0.000315,0.048582,-0.000156,-0.000591,0.000076,-0.000381,-0.000423,-0.001666,0.000000,-0.000250,-0.141149,-0.003197,0.000207,-0.000235,-0.000406,-0.000530,-0.000022,-0.000392,-0.000004,-0.000216,-0.000289,0.000299,0.000045,-0.000016,-0.000011,-0.000089,-0.000006,-0.000018,-0.000013,-0.000069,-0.000004,-0.000004,-0.000031,0.000169,-0.000016,0.000044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,explosion
0.013128,0.026029,3.106225,0.066715,0.133504,0.050484,0.012041,0.020000,-35.052627,3.686419,-0.046972,-0.276937,-0.083361,0.186300,0.117706,0.134126,0.010634,-0.005190,-0.029669,0.055877,-0.019800,0.004682,0.001141,0.061707,0.002930,0.006210,0.002501,0.113872,0.000305,0.001599,0.004108,0.090968,0.001218,0.057184,-0.000068,-0.002220,0.001702,-0.000279,-0.000637,-0.000128,0.000000,-0.000082,-0.413779,-0.021373,-0.002301,-0.003135,-0.000353,-0.001816,-0.000561,-0.001858,-0.000934,0.000004,-0.000140,-0.000973,-0.000889,-0.000008,-0.000002,-0.000469,-0.000004,-0.000166,-0.000020,-0.000787,-0.000000,-0.000001,-0.000012,0.000580,-0.000003,0.000008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,explosion
0.023325,0.032775,3.184149,0.097331,0.164634,0.167334,0.005318,0.028232,-33.134728,2.684374,-0.409115,0.183629,0.043894,0.166404,0.174234,0.282115,0.111391,0.076717,-0.057332,-0.086699,-0.080621,0.008024,0.001701,0.045373,0.004429,0.015072,0.002586,0.028532,0.000377,0.001643,0.011975,0.108120,0.001471,0.038926,-0.000177,-0.004680,0.000686,-0.001045,-0.001137,-0.001474,0.000000,-0.000227,-0.273499,-0.020021,-0.009315,-0.010155,-0.004543,-0.002741,0.003117,0.000289,-0.002204,-0.000705,0.000804,-0.002591,-0.000540,-0.000054,-0.000014,-0.002043,-0.000014,-0.000370,-0.000023,-0.000793,-0.000002,-0.000010,-0.000047,0.001065,-0.000016,-0.000112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,explosion
0.108205,0.217413,3.275399,0.267845,0.256078,1.617874,0.002765,0.291611,-20.077261,1.556884,-0.525363,0.006897,0.138483,-0.128439,0.074224,0.005122,-0.013732,0.074509,-0.036822,0.040325,-0.066044,0.013610,0.007443,0.027701,0.012172,0.016301,0.012332,0.034282,0.006082,0.009044,0.014953,0.021699,0.008782,0.011518,0.000070,-0.004854,0.000724,-0.000087,-0.000113,0.000682,0.000038,-0.000056,-0.121031,-0.003052,-0.002040,0.001082,0.002494,0.001432,-0.003337,-0.002748,-0.000069,0.001936,-0.001379,0.002870,0.001161,-0.000073,0.000022,0.000085,-0.000140,-0.000094,0.000000,-0.000690,0.000026,-0.000040,0.000093,0.000536,0.000017,-0.000036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,explosion
0.016957,0.004902,3.029053,0.075524,0.117821,0.140550,0.027279,0.025645,-62.325324,1.292330,0.281706,0.343215,0.193018,0.191465,0.103724,0.135426,0.093230,0.059563,0.055300,0.046056,0.012544,0.001653,0.000750,0.067104,0.000731,0.008352,0.000669,0.088844,0.000255,0.000423,0.002299,0.104733,0.000545,0.056225,0.000000,0.000000,0.000274,-0.002836,-0.004571,-0.000341,0.000000,0.000000,-0.911524,-0.019824,-0.012292,-0.014684,-0.010977,-0.006077,-0.002259,-0.004028,-0.005054,-0.002551,-0.002260,0.002596,0.004414,-0.000001,-0.000000,-0.000004,-0.000000,-0.000003,-0.000000,-0.000021,-0.000000,-0.000000,-0.000004,0.000017,-0.000000,0.000006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,explosion
0.014958,0.005801,3.026386,0.072674,0.116506,0.123287,0.028969,0.022218,-62.135772,1.296562,0.272097,0.342355,0.191953,0.191785,0.108752,0.138129,0.095407,0.063777,0.058281,0.047318,0.018006,0.001383,0.000650,0.069968,0.000606,0.007507,0.000566,0.091885,0.000219,0.000353,0.001869,0.104746,0.000452,0.057419,0.000000,0.000000,0.000226,-0.002384,-0.004318,-0.000200,0.000000,-0.000000,-0.911830,-0.020906,-0.012039,-0.014885,-0.010954,-0.006520,-0.002839,-0.004316,-0.005523,-0.002889,-0.002410,0.002871,0.004294,-0.000000,-0.000000,-0.000004,-0.000000,-0.000002,-0.000000,-0.000017,-0.000000,-0.000000,-0.000003,0.000012,-0.000000,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,explosion
0.009085,0.003545,2.959491,0.069996,0.148628,0.032207,0.025276,0.011204,-44.299247,2.588129,0.622099,0.537145,0.275981,0.298397,0.172136,0.147328,0.082854,0.079682,0.037193,0.076259,0.079930,0.002731,0.000151,0.089784,0.001563,0.006696,0.001502,0.089883,0.000050,0.000340,0.003349,0.105641,0.000190,0.056388,-0.000533,-0.000108,0.020792,-0.003131,-0.004318,-0.004468,0.000000,-0.000463,-1.342679,-0.041203,-0.014679,-0.009711,0.001028,-0.010220,-0.005483,-0.005342,-0.002707,0.001250,0.001161,-0.000413,-0.010542,-0.000083,-0.000003,-0.001715,-0.000060,-0.000302,-0.000020,-0.001342,-0.000002,-0.000003,-0.000156,0.000430,-0.000006,0.000008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,explosion
0.083785,0.023224,3.052771,0.225049,0.247126,0.646767,0.008999,0.109028,-30.512173,1.537958,0.841352,0.733462,0.386385,0.471331,0.103582,0.177390,0.124996,-0.073184,0.025232,0.110384,-0.018201,0.008606,0.000629,0.071260,0.003271,0.024303,0.001896,0.087539,0.000371,0.001006,0.010318,0.083316,0.000736,0.043194,-0.006536,-0.006216,0.008402,-0.004652,0.001276,-0.064012,0.001554,-0.014861,-1.220181,0.031983,0.022972,0.039094,0.030877,0.002147,0.013725,-0.007769,-0.000564,-0.002920,-0.008770,-0.007229,-0.011899,-0.000033,-0.000064,-0.001191,-0.000245,-0.001057,-0.000175,-0.010021,-0.000027,-0.000119,-0.000162,0.007316,-0.000125,-0.000256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,explosion
0.058190,0.003473,3.079347,0.187612,0.202617,0.469488,0.010174,0.082685,-54.502249,1.424193,0.536778,0.494034,0.252656,0.232415,0.035412,0.106142,-0.014278,0.000337,0.028051,-0.006357,-0.040042,0.011471,0.000721,0.044435,0.004797,0.021255,0.002713,0.049228,0.000467,0.001095,0.015810,0.091270,0.000747,0.036482,-0.001591,-0.000000,0.005606,-0.003498,-0.003654,-0.010983,0.000000,-0.001759,-0.773053,-0.022951,-0.006330,-0.009309,-0.006912,-0.004169,-0.003982,-0.002494,-0.001335,-0.000190,-0.000086,0.001217,0.001694,-0.000334,-0.000038,-0.000775,-0.000015,-0.000626,-0.000032,-0.000796,-0.000011,-0.000012,-0.000134,0.001439,-0.000019,0.000256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,explosion
0.038430,0.007319,2.867599,0.131232,0.207996,0.283733,0.043686,0.044118,-31.047628,2.584904,0.798079,0.977835,0.561445,0.444497,0.223801,0.195312,0.170365,0.107625,0.142551,0.124222,0.122651,0.004126,0.000612,0.107374,0.002070,0.028876,0.001813,0.071011,0.000514,0.000504,0.005392,0.077153,0.001307,0.044435,0.000147,0.000000,-0.004191,-0.004989,-0.006210,-0.000451,0.006410,-0.000000,0.029412,0.072088,-0.014365,0.016602,0.017236,0.025459,0.033088,0.033811,0.022966,0.010249,0.004349,-0.009932,-0.008578,0.000001,0.000001,0.000626,-0.000012,0.000249,-0.000018,0.000144,-0.000000,-0.000001,0.000137,-0.000402,-0.000000,-0.000133,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,explosion
0.005896,0.005734,3.180905,0.059305,0.155254,0.022728,0.010018,0.004967,-44.711836,1.098136,0.345476,0.241368,0.176918,0.118616,0.108280,0.055946,-0.019620,0.002744,0.025412,0.014496,0.036610,0.001063,0.000069,0.032071,0.000467,0.004134,0.000401,0.026897,0.000043,0.000172,0.001840,0.142537,0.000063,0.048357,0.000000,-0.000000,0.000090,-0.001047,-0.001059,-0.000144,0.000002,0.000000,-0.113027,-0.032301,-0.002757,-0.002618,-0.000431,0.000432,0.001971,-0.000450,0.001342,0.001771,-0.002250,-0.001359,0.001276,-0.000001,-0.000000,-0.000005,-0.000000,-0.000003,-0.000001,-0.000006,-0.000000,-0.000000,-0.000001,0.000009,-0.000000,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,explosion
0.015194,0.006445,3.035400,0.091071,0.166754,0.068045,0.011884,0.012982,-45.071439,2.376020,0.475462,0.512948,0.252279,0.114455,0.028327,0.071589,0.012007,0.064935,0.045269,0.088314,-0.012757,0.002464,0.000216,0.065620,0.002470,0.006690,0.001294,0.057940,0.000138,0.000563,0.004861,0.114485,0.000370,0.049999,-0.000922,-0.000000,0.001133,-0.003935,-0.004785,-0.005023,-0.000000,-0.000789,-1.096502,-0.034555,0.006482,0.001395,0.001876,0.004632,0.002432,-0.004705,-0.001443,-0.008153,-0.006147,-0.006685,0.001323,-0.000025,-0.000014,-0.000101,-0.000004,-0.000024,-0.000061,-0.000146,-0.000012,-0.000010,-0.000079,0.000317,-0.000023,0.000099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,explosion
0.020621,0.012460,2.896841,0.096083,0.174949,0.081946,0.017326,0.028690,-31.300126,3.490838,0.660468,0.569291,0.269339,0.150942,0.125531,0.089935,0.131476,0.017838,-0.068644,-0.056374,0.042297,0.014606,0.000866,0.094774,0.004563,0.021556,0.003689,0.088058,0.000276,0.001723,0.013737,0.076255,0.001338,0.043279,-0.001073,-0.000040,0.039674,0.001836,0.003812,-0.003526,0.000785,-0.001310,-0.403001,-0.044433,-0.007896,-0.014888,0.022893,0.011618,0.002280,-0.000669,-0.007981,-0.009861,0.012034,0.013900,-0.001196,-0.001652,-0.000070,-0.002325,-0.000318,-0.003142,-0.000611,-0.001421,-0.000002,-0.000029,-0.000468,0.005598,-0.000155,0.000915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,explosion
0.021211,0.013083,2.851837,0.078182,0.148317,0.060624,0.015978,0.032368,-30.870716,4.109369,0.399992,0.505301,0.184253,0.216026,0.115273,0.054955,0.014590,-0.053798,-0.048218,0.036922,0.050410,0.011834,0.001457,0.091246,0.007974,0.026298,0.004583,0.071569,0.000385,0.002114,0.020487,0.067544,0.001120,0.036512,-0.000988,-0.002575,0.080242,0.001470,0.004867,-0.005456,0.000761,-0.002105,-0.709626,-0.032400,0.033548,0.018227,0.031698,-0.003188,-0.007647,-0.013729,0.002517,-0.026063,0.012492,0.018850,0.008650,-0.001074,-0.000396,0.000993,-0.000920,-0.000503,-0.000071,-0.000225,-0.000032,-0.000311,-0.002451,0.004100,-0.000114,0.000838,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,explosion
0.007805,0.003005,3.040739,0.060116,0.132449,0.040254,0.023729,0.012091,-51.862583,2.338013,0.472128,0.435372,0.202984,0.181808,0.114244,0.101060,0.047207,0.047348,0.002908,0.018626,0.027964,0.003126,0.000283,0.057896,0.002381,0.007885,0.001064,0.040596,0.000118,0.000563,0.006726,0.120363,0.000329,0.046949,-0.000660,-0.000001,0.011355,-0.001743,-0.003235,-0.001560,-0.000000,-0.000409,-1.195526,-0.058180,-0.004002,-0.008624,0.001162,-0.005430,-0.004045,-0.002925,-0.001226,-0.002860,-0.002299,0.000310,-0.003481,-0.000019,-0.000005,-0.002334,-0.000122,-0.000400,-0.000054,-0.001378,-0.000003,-0.000011,-0.000064,0.001601,-0.000010,0.000088,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,explosion
