@RELATION svm_screams_nonscream
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE features71 NUMERIC
@ATTRIBUTE features72 NUMERIC
@ATTRIBUTE features73 NUMERIC
@ATTRIBUTE features74 NUMERIC
@ATTRIBUTE features75 NUMERIC
@ATTRIBUTE features76 NUMERIC
@ATTRIBUTE features77 NUMERIC
@ATTRIBUTE features78 NUMERIC
@ATTRIBUTE features79 NUMERIC
@ATTRIBUTE features80 NUMERIC
@ATTRIBUTE features81 NUMERIC
@ATTRIBUTE features82 NUMERIC
@ATTRIBUTE features83 NUMERIC
@ATTRIBUTE features84 NUMERIC
@ATTRIBUTE features85 NUMERIC
@ATTRIBUTE features86 NUMERIC
@ATTRIBUTE features87 NUMERIC
@ATTRIBUTE features88 NUMERIC
@ATTRIBUTE features89 NUMERIC
@ATTRIBUTE features90 NUMERIC
@ATTRIBUTE features91 NUMERIC
@ATTRIBUTE features92 NUMERIC
@ATTRIBUTE features93 NUMERIC
@ATTRIBUTE features94 NUMERIC
@ATTRIBUTE features95 NUMERIC
@ATTRIBUTE features96 NUMERIC
@ATTRIBUTE features97 NUMERIC
@ATTRIBUTE features98 NUMERIC
@ATTRIBUTE features99 NUMERIC
@ATTRIBUTE features100 NUMERIC
@ATTRIBUTE features101 NUMERIC
@ATTRIBUTE features102 NUMERIC
@ATTRIBUTE features103 NUMERIC
@ATTRIBUTE features104 NUMERIC
@ATTRIBUTE features105 NUMERIC
@ATTRIBUTE features106 NUMERIC
@ATTRIBUTE features107 NUMERIC
@ATTRIBUTE features108 NUMERIC
@ATTRIBUTE features109 NUMERIC
@ATTRIBUTE features110 NUMERIC
@ATTRIBUTE features111 NUMERIC
@ATTRIBUTE features112 NUMERIC
@ATTRIBUTE features113 NUMERIC
@ATTRIBUTE features114 NUMERIC
@ATTRIBUTE features115 NUMERIC
@ATTRIBUTE features116 NUMERIC
@ATTRIBUTE features117 NUMERIC
@ATTRIBUTE features118 NUMERIC
@ATTRIBUTE features119 NUMERIC
@ATTRIBUTE features120 NUMERIC
@ATTRIBUTE features121 NUMERIC
@ATTRIBUTE features122 NUMERIC
@ATTRIBUTE features123 NUMERIC
@ATTRIBUTE features124 NUMERIC
@ATTRIBUTE features125 NUMERIC
@ATTRIBUTE features126 NUMERIC
@ATTRIBUTE features127 NUMERIC
@ATTRIBUTE features128 NUMERIC
@ATTRIBUTE features129 NUMERIC
@ATTRIBUTE features130 NUMERIC
@ATTRIBUTE features131 NUMERIC
@ATTRIBUTE features132 NUMERIC
@ATTRIBUTE features133 NUMERIC
@ATTRIBUTE features134 NUMERIC
@ATTRIBUTE features135 NUMERIC
@ATTRIBUTE features136 NUMERIC
@ATTRIBUTE class {screams,non_scream}

@DATA
0.114577,0.032387,3.142943,0.188863,0.171586,0.653848,0.021597,0.142028,-29.342649,-0.017732,-1.798584,0.625122,-0.070604,-0.348865,0.045663,0.106922,0.081509,0.404972,-0.139717,0.036427,-0.213843,0.009514,0.006497,0.012701,0.005314,0.002813,0.003368,0.054747,0.005992,0.005744,0.008042,0.028564,0.008055,0.023805,-0.000841,-0.000020,-0.000660,-0.000607,0.000644,-0.007622,0.000350,-0.001174,-0.176152,0.014573,0.026443,0.001535,-0.001321,0.013741,-0.009656,-0.008298,0.002109,0.001923,-0.007233,-0.001022,0.001159,-0.000024,-0.000003,-0.000253,-0.000210,-0.000040,-0.000299,-0.002585,-0.000011,-0.000004,-0.000060,0.002433,-0.000016,-0.000015,0.019045,0.014257,0.093560,0.017211,0.016609,0.200825,0.020033,0.022480,1.465273,0.508637,0.391358,0.283838,0.234324,0.211353,0.239440,0.198880,0.172870,0.182876,0.181136,0.134429,0.166873,0.012629,0.005761,0.010041,0.005842,0.002744,0.003502,0.053337,0.007328,0.007289,0.007458,0.020438,0.008458,0.013196,0.012558,0.014284,0.101087,0.018674,0.018803,0.172256,0.023479,0.016577,0.776032,0.430883,0.372723,0.251715,0.245841,0.260620,0.260018,0.232871,0.193575,0.195886,0.162686,0.159786,0.190938,0.011734,0.007376,0.013524,0.008126,0.003633,0.004338,0.077566,0.009403,0.007175,0.009355,0.030317,0.007707,0.015194,screams
0.086295,0.015689,2.999023,0.192666,0.200124,0.687180,0.009393,0.103156,-35.084753,0.838902,-1.448342,0.354731,0.275229,0.032166,0.033031,-0.134739,0.049273,-0.104162,-0.105134,0.296371,-0.015287,0.007267,0.004255,0.023561,0.004823,0.003223,0.003320,0.095244,0.005988,0.006163,0.007713,0.045887,0.004962,0.034265,-0.001596,-0.000029,0.002076,0.003510,0.003110,-0.009406,-0.000169,-0.002562,-0.428117,-0.005203,0.013413,0.010939,0.003956,0.011537,-0.000624,0.003699,0.011070,0.007723,0.016518,-0.011348,-0.010641,-0.000241,-0.000016,-0.007820,-0.000239,-0.000384,-0.000078,0.001782,-0.000124,-0.000161,-0.000064,0.004070,-0.000058,-0.000329,0.018226,0.007630,0.172035,0.022106,0.019874,0.171017,0.004045,0.020168,2.075660,0.562358,0.403857,0.271222,0.179261,0.147663,0.144866,0.187441,0.190708,0.133039,0.155575,0.144753,0.122305,0.006162,0.003368,0.019571,0.005108,0.002503,0.002876,0.055637,0.006295,0.005926,0.006089,0.028724,0.004660,0.014097,0.019924,0.004752,0.214932,0.019094,0.013589,0.185063,0.006515,0.016375,0.504706,0.304877,0.241084,0.244671,0.173529,0.194176,0.184116,0.205546,0.217925,0.183741,0.164251,0.190390,0.147770,0.009859,0.004343,0.042760,0.007705,0.003092,0.003732,0.067829,0.007644,0.007170,0.007682,0.037633,0.006774,0.016565,screams
0.090405,0.024313,3.010086,0.161768,0.182671,0.818232,0.032909,0.147990,-30.620117,1.801689,-0.884545,-0.656393,0.394110,-0.338848,0.010606,0.131461,-0.511460,0.195166,0.067059,0.074935,-0.430570,0.007387,0.007842,0.028824,0.008340,0.006232,0.008054,0.040100,0.013282,0.013021,0.008521,0.044964,0.004333,0.025180,-0.001648,-0.000082,-0.085747,0.004898,0.002830,0.017720,0.008718,0.000594,-0.258549,-0.045658,0.008308,0.017774,-0.002536,-0.007682,-0.022917,-0.001247,0.038684,0.014305,-0.007256,0.003935,0.010294,0.000057,0.000030,0.005494,0.000003,0.001092,-0.000299,0.004410,0.000006,-0.000443,-0.001912,-0.001476,0.000154,0.001568,0.023741,0.013498,0.191634,0.030095,0.022103,0.222239,0.028200,0.052107,1.682684,0.528248,0.332335,0.288860,0.221732,0.200258,0.174638,0.195627,0.262662,0.219688,0.145979,0.161692,0.178215,0.006840,0.007695,0.027229,0.008445,0.006474,0.007442,0.032770,0.014779,0.014937,0.006559,0.030560,0.003912,0.008220,0.017819,0.009287,0.254502,0.035007,0.027307,0.171313,0.033958,0.045601,0.530687,0.354866,0.281024,0.253517,0.251705,0.193794,0.185734,0.178583,0.184513,0.161309,0.153436,0.172015,0.172294,0.009378,0.006017,0.038742,0.008518,0.008559,0.009244,0.043006,0.017815,0.019121,0.011116,0.039024,0.004057,0.007894,screams
0.104068,0.018962,2.946484,0.201631,0.197604,0.693155,0.014178,0.119531,-33.892991,0.395023,-1.536377,0.294715,0.202768,-0.310435,0.000990,0.060804,0.187809,0.002953,-0.082390,0.279350,-0.045582,0.007587,0.007234,0.042173,0.005913,0.002204,0.003519,0.077759,0.003415,0.002916,0.007886,0.031191,0.005677,0.031038,0.007290,-0.000018,-0.024323,0.013455,0.006329,0.040218,0.002674,0.004375,-0.581370,-0.035120,0.004402,-0.028925,-0.014915,0.040996,-0.019153,-0.011694,0.004054,0.016982,-0.026014,-0.007907,0.031208,0.000201,0.000079,0.006836,-0.000190,-0.000112,-0.000011,0.003421,0.000032,0.000208,0.000244,-0.003623,0.000037,0.001426,0.022761,0.010115,0.200705,0.025928,0.023240,0.244902,0.010350,0.028113,2.128368,0.548791,0.382382,0.309000,0.193735,0.253978,0.140399,0.167026,0.178638,0.136168,0.149632,0.127538,0.125890,0.006561,0.007580,0.037123,0.006372,0.002779,0.002820,0.040830,0.004610,0.001976,0.006612,0.026579,0.006576,0.012228,0.014846,0.005694,0.312107,0.022310,0.015368,0.207816,0.010845,0.025280,0.694892,0.341879,0.242119,0.193518,0.168362,0.252631,0.229269,0.178005,0.189645,0.156509,0.173481,0.170375,0.182939,0.008252,0.010084,0.055216,0.007517,0.003966,0.002975,0.051871,0.006020,0.002687,0.008344,0.036925,0.007824,0.013896,screams
0.131545,0.031280,3.117979,0.198361,0.162630,0.734469,0.016291,0.167504,-27.295831,-0.625805,-1.952637,0.682273,-0.143987,-0.266769,-0.054737,0.239022,0.166855,0.338784,-0.351809,-0.010880,-0.051949,0.005571,0.011324,0.014725,0.003786,0.004982,0.005142,0.031950,0.004772,0.006928,0.005391,0.022485,0.011896,0.018903,-0.001256,-0.000001,-0.012257,-0.000819,0.000178,-0.008198,-0.000017,-0.001739,-0.090306,0.020143,0.011540,0.003246,0.006945,-0.000831,-0.004989,0.000582,0.006562,-0.006633,-0.003373,-0.000294,-0.000463,0.000016,0.000001,0.001413,0.000011,0.000042,0.000002,0.002064,-0.000280,-0.000023,0.000018,-0.000223,0.000003,0.000507,0.018051,0.008775,0.144014,0.018267,0.018876,0.212250,0.018915,0.027344,1.195069,0.550641,0.448719,0.242722,0.266760,0.205343,0.226357,0.207002,0.174465,0.182212,0.181459,0.144129,0.180351,0.006062,0.010967,0.015097,0.004120,0.006301,0.006195,0.029906,0.005600,0.007291,0.007908,0.017884,0.015472,0.010530,0.015508,0.009553,0.158306,0.019697,0.022259,0.209260,0.021413,0.026604,0.780583,0.532843,0.458399,0.262933,0.275697,0.227566,0.238509,0.231143,0.195195,0.206787,0.209770,0.170708,0.192778,0.007042,0.011456,0.020033,0.004911,0.007742,0.006988,0.034468,0.007155,0.010019,0.010056,0.018733,0.018623,0.011932,screams
0.140754,0.034043,3.120106,0.210201,0.166215,0.852545,0.008811,0.184875,-27.630274,-0.868127,-1.805131,0.619923,-0.199154,-0.277046,0.069215,0.292700,0.176695,0.179299,-0.263768,0.019828,-0.182691,0.009665,0.013770,0.010138,0.005515,0.003322,0.006908,0.037513,0.008708,0.006757,0.004208,0.017873,0.002510,0.018431,-0.001815,-0.000011,0.006041,-0.000466,0.000520,-0.012954,-0.000074,-0.002297,-0.257995,0.015669,0.019155,0.008419,-0.003094,0.008659,-0.014106,0.006982,0.001801,-0.002746,0.008590,0.001519,0.001911,-0.000166,-0.000028,-0.001551,-0.000042,-0.000081,0.000003,0.002475,-0.000207,-0.000035,-0.000071,0.000953,-0.000013,0.000667,0.019845,0.011883,0.098307,0.018057,0.017110,0.252919,0.005459,0.032547,1.065597,0.584117,0.466053,0.325874,0.227895,0.203344,0.207159,0.172760,0.151997,0.176976,0.189718,0.160732,0.140864,0.008365,0.012924,0.010170,0.005552,0.003088,0.007388,0.030475,0.008047,0.008056,0.004074,0.010425,0.002501,0.010123,0.014024,0.013460,0.130483,0.016158,0.016898,0.207263,0.007470,0.024369,0.649814,0.537881,0.376851,0.277872,0.229860,0.242180,0.236163,0.188050,0.189073,0.208668,0.218440,0.174885,0.150922,0.008753,0.013678,0.014277,0.006942,0.003865,0.009238,0.030909,0.009883,0.010200,0.004682,0.013419,0.003178,0.010384,screams
0.103100,0.032043,3.115575,0.192098,0.189505,0.858509,0.014288,0.148721,-30.843260,0.481244,-1.439643,0.063654,0.221592,-0.361104,-0.125033,-0.166037,0.091932,0.669136,-0.049953,-0.032720,-0.080058,0.004620,0.003258,0.009626,0.001998,0.002389,0.003440,0.040740,0.003904,0.010546,0.010380,0.060594,0.007303,0.024852,-0.001561,-0.000012,0.010048,0.000047,0.000715,-0.009718,0.001030,-0.001671,-0.295108,-0.000697,0.011567,0.009500,0.012118,0.016300,0.000738,0.003283,-0.000049,-0.010768,0.001301,0.008742,0.003126,-0.000113,-0.000027,0.000734,-0.000065,0.000039,-0.000022,0.004650,0.000003,-0.000203,-0.000230,-0.000632,-0.000320,0.000986,0.020944,0.017999,0.116855,0.025333,0.023244,0.255186,0.012095,0.049842,2.023858,0.603874,0.398046,0.306505,0.241310,0.235325,0.184370,0.188756,0.209120,0.196495,0.215992,0.167762,0.165204,0.003820,0.002488,0.008998,0.002130,0.001961,0.002974,0.037907,0.003678,0.012235,0.008811,0.035009,0.010093,0.011625,0.020105,0.014613,0.150472,0.025562,0.020767,0.174675,0.016201,0.033622,0.739401,0.511564,0.334064,0.266838,0.254283,0.264797,0.181871,0.204967,0.210572,0.226813,0.218297,0.184364,0.178352,0.004465,0.002908,0.010112,0.003041,0.002536,0.003471,0.044784,0.004450,0.014542,0.010703,0.036931,0.013078,0.012757,screams
0.138002,0.021868,3.100657,0.242758,0.207113,0.988591,0.013754,0.188208,-32.022872,-0.354639,-1.137741,0.488806,-0.071486,-0.155082,0.057223,0.133998,0.006777,-0.035514,0.182867,0.008741,-0.196656,0.005012,0.003683,0.011617,0.010638,0.014616,0.004123,0.034754,0.002244,0.002715,0.007271,0.039985,0.003788,0.021223,-0.005173,-0.000019,-0.006822,-0.004405,0.001490,-0.044491,0.005008,-0.004950,-0.378684,0.020323,0.012275,0.019965,0.016516,-0.002837,0.000826,0.014209,0.001353,0.002656,-0.020940,-0.012713,0.018448,-0.000089,-0.000025,0.000150,-0.000193,-0.000150,-0.000090,0.000808,-0.000158,-0.000103,-0.000853,0.002005,-0.000026,0.000532,0.029801,0.010117,0.128623,0.031089,0.013460,0.360251,0.008317,0.077096,1.705346,0.474688,0.304017,0.264442,0.256458,0.175119,0.150369,0.170855,0.163239,0.161312,0.151282,0.121097,0.152843,0.005015,0.004946,0.010787,0.010976,0.012806,0.003736,0.034657,0.001850,0.002644,0.008994,0.023177,0.003812,0.011574,0.040228,0.008059,0.185630,0.033099,0.013272,0.474343,0.007294,0.107958,0.512068,0.357672,0.270926,0.220852,0.204996,0.185273,0.201640,0.164910,0.176973,0.178847,0.180872,0.146019,0.196863,0.006812,0.007120,0.016105,0.015097,0.018028,0.004521,0.052479,0.002789,0.002986,0.012575,0.034947,0.005239,0.016869,screams
0.128441,0.026514,3.088467,0.224941,0.202010,0.890416,0.009604,0.158572,-29.964997,-0.213404,-1.328586,0.403418,-0.057926,-0.116353,0.104967,0.047011,0.112255,-0.051194,0.105594,0.026549,-0.282326,0.005005,0.002825,0.025305,0.017104,0.004439,0.003775,0.047353,0.002692,0.003614,0.005499,0.037317,0.004211,0.024886,0.000442,-0.000073,0.002546,0.001203,0.001413,-0.004457,-0.000167,-0.001325,-0.267503,0.011791,0.026981,0.011900,0.021736,-0.001397,-0.001306,0.002148,-0.002588,-0.006170,-0.001124,0.002482,0.006848,-0.001090,-0.000104,0.000924,-0.000015,0.000056,0.000000,0.003327,-0.000086,-0.000177,0.000061,-0.000110,-0.000184,0.000486,0.027192,0.012831,0.147460,0.023659,0.017265,0.299753,0.006454,0.044587,1.578512,0.529998,0.408756,0.219844,0.260824,0.218710,0.192043,0.213407,0.158411,0.213610,0.228206,0.155133,0.156342,0.006772,0.002990,0.024300,0.014751,0.003822,0.003932,0.035549,0.002882,0.004122,0.005507,0.025125,0.003522,0.009909,0.025644,0.010569,0.182940,0.019527,0.012338,0.258991,0.007773,0.043420,0.630906,0.427270,0.338182,0.258261,0.205694,0.193620,0.218492,0.234002,0.186831,0.205124,0.229032,0.199504,0.191700,0.007542,0.004028,0.035658,0.017917,0.005764,0.005737,0.046764,0.003308,0.004939,0.007210,0.031730,0.004583,0.011487,screams
0.089497,0.018299,3.076037,0.188685,0.203545,0.830796,0.017110,0.114625,-30.899791,0.870410,-1.466752,-0.255181,-0.054333,0.099013,0.227816,-0.308256,0.144392,0.475578,-0.038457,0.140574,-0.245748,0.003751,0.001891,0.013834,0.001311,0.002432,0.004126,0.059801,0.010709,0.016808,0.010337,0.057530,0.014988,0.030311,-0.001512,-0.000088,-0.015417,-0.000126,0.001191,-0.010657,0.000090,-0.002198,-0.274777,0.016672,0.028398,0.009796,0.018364,0.007237,0.002206,0.004111,0.003807,-0.006915,0.002254,-0.006057,-0.008152,0.000027,-0.000022,0.001940,0.000022,-0.000015,-0.000114,0.001797,-0.000030,-0.001129,0.000008,0.000676,-0.000046,0.000296,0.021531,0.008014,0.144240,0.023586,0.019314,0.186845,0.015253,0.028600,1.837136,0.497418,0.387462,0.236212,0.188910,0.265305,0.228504,0.201548,0.230946,0.189164,0.173650,0.150712,0.182368,0.003017,0.001693,0.015722,0.000940,0.001962,0.003403,0.053353,0.010362,0.011545,0.009305,0.032282,0.013649,0.010861,0.020745,0.005093,0.177615,0.019127,0.011950,0.182286,0.020061,0.026348,0.685433,0.444172,0.316711,0.247227,0.211394,0.259372,0.235821,0.227671,0.223334,0.178539,0.218776,0.203306,0.170483,0.003783,0.002145,0.020302,0.001372,0.002550,0.003858,0.080989,0.012167,0.013811,0.011376,0.040103,0.012999,0.014143,screams
0.118564,0.017889,3.075955,0.217121,0.196017,0.872904,0.010333,0.151957,-31.670944,-0.231934,-1.271422,0.395363,-0.080848,-0.236695,0.067645,0.057883,0.022581,0.129696,0.261251,0.034992,-0.199464,0.002452,0.002325,0.014220,0.014335,0.016767,0.002678,0.062006,0.003571,0.003444,0.006844,0.036331,0.002117,0.028891,-0.001721,-0.000075,0.001104,0.000234,0.001831,-0.015453,0.000145,-0.002026,-0.293894,0.036729,0.035920,0.017847,0.018217,0.011108,-0.005250,0.002787,0.010080,-0.003427,-0.003857,-0.005237,-0.006957,0.000008,-0.000011,0.000650,-0.000010,-0.000156,-0.000407,0.006187,-0.000101,-0.000030,0.000024,-0.000495,-0.000000,0.001395,0.027398,0.009073,0.160330,0.022106,0.018728,0.241545,0.006446,0.043915,1.817622,0.638636,0.309047,0.326598,0.256008,0.237478,0.195537,0.247654,0.262516,0.199076,0.207784,0.206494,0.152322,0.002505,0.002164,0.012080,0.015514,0.020894,0.003819,0.058525,0.002797,0.002568,0.006452,0.025406,0.002391,0.014665,0.022057,0.006635,0.160873,0.016333,0.011466,0.206878,0.009744,0.028922,0.555597,0.439598,0.311401,0.271444,0.238786,0.224569,0.169941,0.215992,0.222088,0.183501,0.189052,0.194751,0.185134,0.003022,0.002382,0.015789,0.020283,0.019988,0.003563,0.076744,0.004146,0.003775,0.006627,0.032027,0.003212,0.019255,screams
0.115582,0.016667,3.082528,0.202085,0.186708,0.830255,0.024996,0.154356,-33.059045,-0.046068,-1.577316,0.506063,0.263870,-0.243057,-0.066281,0.320540,0.362960,-0.017366,-0.268714,0.000855,-0.186131,0.009797,0.009030,0.013412,0.004284,0.001778,0.002973,0.045469,0.001277,0.002356,0.005237,0.044171,0.004083,0.024130,-0.001206,-0.000068,-0.003281,0.001486,0.001822,-0.008366,0.003020,-0.001672,-0.265374,0.006504,0.033768,0.010552,0.001220,-0.009104,-0.003437,0.004700,-0.008468,0.001513,0.008879,-0.004685,0.000757,0.000007,0.000003,-0.000055,-0.000030,0.000110,-0.000002,0.004367,-0.000012,-0.000001,-0.000023,-0.000721,-0.000148,0.000659,0.025880,0.008669,0.146998,0.027991,0.019496,0.255162,0.021235,0.038355,1.686523,0.636839,0.489975,0.216974,0.189714,0.197214,0.194392,0.189444,0.195536,0.231453,0.197172,0.144864,0.141509,0.009635,0.010865,0.011556,0.004955,0.001734,0.002510,0.043053,0.000921,0.002466,0.005056,0.029151,0.006249,0.010829,0.018639,0.006777,0.193773,0.025626,0.019665,0.247321,0.028999,0.026110,0.718014,0.565439,0.390003,0.250314,0.229502,0.209234,0.173884,0.184802,0.198263,0.207544,0.188299,0.184143,0.164289,0.013186,0.014459,0.015107,0.005254,0.002543,0.003703,0.064977,0.001329,0.002974,0.007663,0.037399,0.008385,0.013445,screams
0.102270,0.025012,3.084807,0.180577,0.179378,0.604966,0.015973,0.116607,-30.730198,0.435891,-1.979957,0.279025,0.333706,-0.284512,-0.113304,0.298476,0.249258,0.375992,-0.416659,-0.145124,-0.073566,0.022612,0.005828,0.010188,0.002484,0.003826,0.003172,0.054189,0.002900,0.002163,0.003531,0.034037,0.010432,0.026208,-0.001093,-0.000105,0.004939,-0.000155,0.000773,-0.007195,0.000650,-0.001486,-0.229585,0.004146,0.025206,0.011259,0.006508,0.003316,-0.012876,-0.000595,0.007710,0.002670,0.001357,-0.001954,0.001122,-0.000003,-0.000006,-0.000056,-0.000330,-0.000040,-0.000618,-0.000078,-0.000043,-0.000012,-0.000002,0.001648,-0.000001,0.000273,0.016948,0.012191,0.120530,0.019422,0.018546,0.222580,0.011681,0.019322,1.670290,0.584085,0.427095,0.308904,0.214748,0.228391,0.193760,0.163139,0.215525,0.200572,0.189967,0.161843,0.182005,0.020628,0.005442,0.010165,0.003360,0.005534,0.003723,0.045846,0.002550,0.001820,0.003198,0.027185,0.014702,0.013728,0.015956,0.012139,0.164172,0.020477,0.016623,0.255964,0.013368,0.016580,0.612043,0.546200,0.370675,0.280704,0.217845,0.231205,0.179133,0.166683,0.201586,0.186094,0.189981,0.213241,0.207305,0.023492,0.007462,0.014447,0.003449,0.007180,0.004155,0.051128,0.003475,0.002385,0.004551,0.031025,0.017821,0.016753,screams
0.121271,0.020896,3.103152,0.184379,0.172155,1.049622,0.015408,0.179344,-31.551983,0.740407,-0.574163,0.453049,0.163218,-0.025533,-0.461889,0.066811,0.074339,-0.113204,0.036399,0.114764,-0.221064,0.008385,0.003805,0.019459,0.009234,0.006491,0.005725,0.051324,0.002291,0.005661,0.021430,0.037221,0.003273,0.021387,-0.002660,-0.000068,-0.018865,-0.000368,0.001451,-0.017702,0.000737,-0.002927,-0.343198,0.031333,0.024997,-0.005244,0.005689,0.018934,0.006411,0.013327,0.008464,-0.001537,0.001672,-0.006700,0.004977,0.000056,0.000003,0.001594,-0.000217,-0.000045,-0.000296,0.004573,-0.000022,-0.000287,-0.000180,0.000711,-0.000038,0.001082,0.032178,0.013626,0.196144,0.032580,0.021780,0.293872,0.011941,0.052143,2.244451,0.700468,0.329521,0.242905,0.225489,0.209082,0.219990,0.223774,0.205713,0.153424,0.179934,0.175322,0.172287,0.008589,0.003618,0.012358,0.007790,0.005697,0.005424,0.040588,0.002066,0.005320,0.019890,0.028609,0.002709,0.010197,0.015254,0.008962,0.216124,0.021493,0.019919,0.146788,0.008791,0.027577,0.659228,0.392202,0.314224,0.277029,0.246885,0.227113,0.239928,0.198942,0.219221,0.148831,0.180348,0.184702,0.188549,0.009699,0.004693,0.017961,0.009643,0.007880,0.007522,0.062968,0.002544,0.006862,0.024951,0.036053,0.003748,0.011711,screams
0.100793,0.142090,3.212504,0.175041,0.175207,0.715824,0.007453,0.136333,-29.088762,0.571210,-1.354924,0.424768,0.058678,-0.204620,0.043889,0.340420,0.351451,-0.001586,-0.340042,-0.016124,-0.035258,0.012345,0.022469,0.004227,0.002852,0.002047,0.002812,0.007306,0.002475,0.002602,0.002522,0.056434,0.002907,0.023893,-0.001126,-0.000302,0.009246,-0.003241,-0.002227,-0.011704,0.000176,-0.001542,-0.340966,-0.002187,0.029329,0.010863,0.000663,0.004559,-0.004878,0.009805,0.003953,-0.011594,0.014936,0.009881,0.004007,-0.000006,-0.000002,-0.000188,-0.000070,-0.000023,-0.000100,-0.000178,-0.000582,-0.000157,-0.000045,0.001454,-0.000007,0.000251,0.017776,0.044778,0.089455,0.016502,0.015622,0.236324,0.004385,0.034656,1.537507,0.368768,0.419548,0.201768,0.227597,0.191036,0.189169,0.193378,0.179697,0.157107,0.192539,0.165812,0.135672,0.011528,0.030368,0.003767,0.002787,0.002208,0.003115,0.008031,0.003400,0.003920,0.002388,0.009041,0.002623,0.009669,0.015450,0.039502,0.101212,0.012413,0.013624,0.184208,0.006132,0.027907,0.493471,0.342975,0.308028,0.222705,0.276399,0.261377,0.223486,0.198524,0.193015,0.207503,0.198228,0.205097,0.168558,0.014604,0.029382,0.005206,0.003556,0.002808,0.003081,0.009869,0.003764,0.004719,0.003269,0.007517,0.003651,0.010587,screams
